CO2,datetime,temp_air,f_start,f_fluxid,f_end,atm_press
395.2395,2026-01-17T11:33:10Z,24.12,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
397.26151,2026-01-17T11:33:11Z,24.18,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
395.07971,2026-01-17T11:33:12Z,24.24,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
392.51459,2026-01-17T11:33:13Z,24.3,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
392.78473,2026-01-17T11:33:14Z,24.36,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.09998,2026-01-17T11:33:15Z,24.42,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
392.91238,2026-01-17T11:33:16Z,24.49,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.17123,2026-01-17T11:33:17Z,24.56,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
394.13306,2026-01-17T11:33:18Z,24.63,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
395.93738,2026-01-17T11:33:19Z,24.7,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
388.39783,2026-01-17T11:33:20Z,24.78,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.50763,2026-01-17T11:33:21Z,24.86,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.76627,2026-01-17T11:33:22Z,24.94,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.28836,2026-01-17T11:33:23Z,25.03,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
392.56302,2026-01-17T11:33:24Z,25.11,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.86029,2026-01-17T11:33:25Z,25.19,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.09503,2026-01-17T11:33:26Z,25.28,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.11911,2026-01-17T11:33:27Z,25.36,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.92078,2026-01-17T11:33:28Z,25.45,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
383.81635,2026-01-17T11:33:29Z,25.53,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.57718,2026-01-17T11:33:30Z,25.62,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.41757,2026-01-17T11:33:31Z,25.71,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.55307,2026-01-17T11:33:32Z,25.8,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
385.63962,2026-01-17T11:33:33Z,25.89,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
383.43967,2026-01-17T11:33:34Z,25.97,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
382.80637,2026-01-17T11:33:35Z,26.06,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.99808,2026-01-17T11:33:36Z,26.14,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
378.42346,2026-01-17T11:33:37Z,26.23,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.42419,2026-01-17T11:33:38Z,26.32,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.90121,2026-01-17T11:33:39Z,26.4,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.84427,2026-01-17T11:33:40Z,26.48,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.12363,2026-01-17T11:33:41Z,26.56,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.97916,2026-01-17T11:33:42Z,26.64,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.0809,2026-01-17T11:33:43Z,26.73,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.86737,2026-01-17T11:33:44Z,26.81,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.88474,2026-01-17T11:33:45Z,26.89,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.08615,2026-01-17T11:33:46Z,26.97,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.59369,2026-01-17T11:33:47Z,27.03,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.4227,2026-01-17T11:33:48Z,27.12,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.49176,2026-01-17T11:33:49Z,27.19,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
382.04062,2026-01-17T11:33:50Z,27.26,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.41882,2026-01-17T11:33:51Z,27.33,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.28339,2026-01-17T11:33:52Z,27.41,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.11365,2026-01-17T11:33:53Z,27.48,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.04623,2026-01-17T11:33:54Z,27.54,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.42676,2026-01-17T11:33:55Z,27.61,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.41974,2026-01-17T11:33:56Z,27.68,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.60968,2026-01-17T11:33:57Z,27.74,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
389.80673,2026-01-17T11:33:58Z,27.82,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.19055,2026-01-17T11:33:59Z,27.88,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
385.04501,2026-01-17T11:34:00Z,27.95,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.36462,2026-01-17T11:34:01Z,28.01,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.65494,2026-01-17T11:34:02Z,28.08,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.03311,2026-01-17T11:34:03Z,28.14,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
371.45303,2026-01-17T11:34:04Z,28.2,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
368.97006,2026-01-17T11:34:05Z,28.26,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
367.81549,2026-01-17T11:34:06Z,28.32,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.38669,2026-01-17T11:34:07Z,28.38,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.47534,2026-01-17T11:34:08Z,28.44,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.28979,2026-01-17T11:34:09Z,28.5,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.59509,2026-01-17T11:34:10Z,28.55,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.77673,2026-01-17T11:34:11Z,28.6,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.28784,2026-01-17T11:34:12Z,28.65,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.27908,2026-01-17T11:34:13Z,28.71,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
369.64954,2026-01-17T11:34:14Z,28.76,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.84235,2026-01-17T11:34:15Z,28.81,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
367.02026,2026-01-17T11:34:16Z,28.86,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.30154,2026-01-17T11:34:17Z,28.91,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.3147,2026-01-17T11:34:18Z,28.96,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.06122,2026-01-17T11:34:19Z,29.01,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.6882,2026-01-17T11:34:20Z,29.06,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.74716,2026-01-17T11:34:21Z,29.11,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.06479,2026-01-17T11:34:22Z,29.16,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.45728,2026-01-17T11:34:23Z,29.21,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.75562,2026-01-17T11:34:24Z,29.27,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
385.04868,2026-01-17T11:34:25Z,29.32,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.58344,2026-01-17T11:34:26Z,29.37,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.05997,2026-01-17T11:34:27Z,29.42,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
369.68387,2026-01-17T11:34:28Z,29.46,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.49261,2026-01-17T11:34:29Z,29.51,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.01993,2026-01-17T11:34:30Z,29.56,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.25952,2026-01-17T11:34:31Z,29.61,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.13321,2026-01-17T11:34:32Z,29.65,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.87994,2026-01-17T11:34:33Z,29.7,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.70871,2026-01-17T11:34:34Z,29.75,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.37143,2026-01-17T11:34:35Z,29.8,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.47278,2026-01-17T11:34:36Z,29.84,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.70071,2026-01-17T11:34:37Z,29.88,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.11087,2026-01-17T11:34:38Z,29.93,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.29526,2026-01-17T11:34:39Z,29.97,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.53995,2026-01-17T11:34:40Z,30.01,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.81427,2026-01-17T11:34:41Z,30.06,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.93552,2026-01-17T11:34:42Z,30.1,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.3266,2026-01-17T11:34:43Z,30.14,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.50793,2026-01-17T11:34:44Z,30.18,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.3642,2026-01-17T11:34:45Z,30.23,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.37256,2026-01-17T11:34:46Z,30.27,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.87531,2026-01-17T11:34:47Z,30.31,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.46835,2026-01-17T11:34:48Z,30.35,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
378.68353,2026-01-17T11:34:49Z,30.39,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.31473,2026-01-17T11:34:50Z,30.43,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.97656,2026-01-17T11:34:51Z,30.47,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.17242,2026-01-17T11:34:52Z,30.51,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
377.66696,2026-01-17T11:34:53Z,30.55,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.63882,2026-01-17T11:34:54Z,30.59,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
378.83789,2026-01-17T11:34:55Z,30.63,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.42453,2026-01-17T11:34:56Z,30.67,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.37241,2026-01-17T11:34:57Z,30.71,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.47021,2026-01-17T11:34:58Z,30.75,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
380.98996,2026-01-17T11:34:59Z,30.79,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.83682,2026-01-17T11:35:00Z,30.82,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.17905,2026-01-17T11:35:01Z,30.86,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.77213,2026-01-17T11:35:02Z,30.91,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.23508,2026-01-17T11:35:03Z,30.95,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.67838,2026-01-17T11:35:04Z,30.98,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.05939,2026-01-17T11:35:05Z,31.02,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.37491,2026-01-17T11:35:06Z,31.06,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.0737,2026-01-17T11:35:07Z,31.09,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.26907,2026-01-17T11:35:08Z,31.12,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
385.51752,2026-01-17T11:35:09Z,31.15,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
374.37921,2026-01-17T11:35:10Z,31.18,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
371.66931,2026-01-17T11:35:11Z,31.2,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.21088,2026-01-17T11:35:12Z,31.22,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.63947,2026-01-17T11:35:13Z,31.23,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.61459,2026-01-17T11:35:14Z,31.24,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.80405,2026-01-17T11:35:15Z,31.25,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.38718,2026-01-17T11:35:16Z,31.25,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
369.71103,2026-01-17T11:35:17Z,31.26,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.11694,2026-01-17T11:35:18Z,31.26,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.69473,2026-01-17T11:35:19Z,31.25,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.12354,2026-01-17T11:35:20Z,31.25,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.60254,2026-01-17T11:35:21Z,31.25,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.59982,2026-01-17T11:35:22Z,31.24,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
387.30435,2026-01-17T11:35:23Z,31.23,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
383.1777,2026-01-17T11:35:24Z,31.23,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.5148,2026-01-17T11:35:25Z,31.21,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
401.88129,2026-01-17T11:35:26Z,31.2,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
410.95856,2026-01-17T11:35:27Z,31.18,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
418.46158,2026-01-17T11:35:28Z,31.16,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
412.95395,2026-01-17T11:35:29Z,31.15,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
401.85303,2026-01-17T11:35:30Z,31.13,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
390.42215,2026-01-17T11:35:31Z,31.12,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.39169,2026-01-17T11:35:32Z,31.1,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.65121,2026-01-17T11:35:33Z,31.09,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
355.56949,2026-01-17T11:35:34Z,31.08,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
349.55832,2026-01-17T11:35:35Z,31.06,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
348.41092,2026-01-17T11:35:36Z,31.03,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
357.28482,2026-01-17T11:35:37Z,31.02,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.2984,2026-01-17T11:35:38Z,30.99,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
361.47385,2026-01-17T11:35:39Z,30.97,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
361.76184,2026-01-17T11:35:40Z,30.94,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
360.9057,2026-01-17T11:35:41Z,30.93,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
359.1011,2026-01-17T11:35:42Z,30.91,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
363.87735,2026-01-17T11:35:43Z,30.89,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
370.18924,2026-01-17T11:35:44Z,30.87,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
375.27209,2026-01-17T11:35:45Z,30.86,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.85535,2026-01-17T11:35:46Z,30.84,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.85516,2026-01-17T11:35:47Z,30.82,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
391.93057,2026-01-17T11:35:48Z,30.8,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
392.81561,2026-01-17T11:35:49Z,30.79,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
399.15869,2026-01-17T11:35:50Z,30.77,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
399.63461,2026-01-17T11:35:51Z,30.75,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
389.09375,2026-01-17T11:35:52Z,30.74,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
395.89288,2026-01-17T11:35:53Z,30.72,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
400.87762,2026-01-17T11:35:54Z,30.7,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
399.27737,2026-01-17T11:35:55Z,30.67,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
399.30493,2026-01-17T11:35:56Z,30.66,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
386.93768,2026-01-17T11:35:57Z,30.64,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.63507,2026-01-17T11:35:58Z,30.62,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
372.76709,2026-01-17T11:35:59Z,30.59,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
376.52963,2026-01-17T11:36:00Z,30.57,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
384.54575,2026-01-17T11:36:01Z,30.55,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
381.11066,2026-01-17T11:36:02Z,30.53,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.62646,2026-01-17T11:36:03Z,30.5,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
378.75897,2026-01-17T11:36:04Z,30.48,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.96439,2026-01-17T11:36:05Z,30.46,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
373.70212,2026-01-17T11:36:06Z,30.45,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
379.03897,2026-01-17T11:36:07Z,30.42,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
383.80511,2026-01-17T11:36:08Z,30.4,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
385.5159,2026-01-17T11:36:09Z,30.38,2026-01-17T11:33:10Z,1,2026-01-17T11:36:10Z,0.985528947368421
388.52484,2026-01-17T11:41:20Z,18.59,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
392.60724,2026-01-17T11:41:21Z,18.62,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
395.93839,2026-01-17T11:41:22Z,18.62,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
397.17957,2026-01-17T11:41:23Z,18.63,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
398.60782,2026-01-17T11:41:24Z,18.65,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
397.27866,2026-01-17T11:41:25Z,18.66,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
399.60239,2026-01-17T11:41:26Z,18.67,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
400.21152,2026-01-17T11:41:27Z,18.69,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
398.48422,2026-01-17T11:41:28Z,18.7,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
395.95468,2026-01-17T11:41:29Z,18.72,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
401.82138,2026-01-17T11:41:30Z,18.73,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
399.80209,2026-01-17T11:41:31Z,18.75,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
397.90042,2026-01-17T11:41:32Z,18.77,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
404.09012,2026-01-17T11:41:33Z,18.79,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
399.3407,2026-01-17T11:41:34Z,18.81,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
392.71371,2026-01-17T11:41:35Z,18.83,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
390.02179,2026-01-17T11:41:36Z,18.84,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
394.17194,2026-01-17T11:41:37Z,18.86,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
395.85144,2026-01-17T11:41:38Z,18.88,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
392.24338,2026-01-17T11:41:39Z,18.91,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
384.76248,2026-01-17T11:41:40Z,18.92,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
383.65948,2026-01-17T11:41:41Z,18.95,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
378.76773,2026-01-17T11:41:42Z,18.97,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
389.06903,2026-01-17T11:41:43Z,19,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
387.11847,2026-01-17T11:41:44Z,19.02,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
382.08005000000003,2026-01-17T11:41:45Z,19.04,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
380.54572,2026-01-17T11:41:46Z,19.07,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
380.52896,2026-01-17T11:41:47Z,19.09,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
386.11121,2026-01-17T11:41:48Z,19.12,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
385.73828,2026-01-17T11:41:49Z,19.14,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
378.33942,2026-01-17T11:41:50Z,19.18,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
373.05814,2026-01-17T11:41:51Z,19.2,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
373.76556,2026-01-17T11:41:52Z,19.23,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
371.62775,2026-01-17T11:41:53Z,19.26,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
367.81851,2026-01-17T11:41:54Z,19.28,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
368.59561,2026-01-17T11:41:55Z,19.32,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
379.48615,2026-01-17T11:41:56Z,19.35,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
375.8526,2026-01-17T11:41:57Z,19.38,2026-01-17T11:41:20Z,2,2026-01-17T11:44:20Z,0.985528947368421
